area,percent.rents,white.l00,white.m00,white.h00,black.l00,black.m00,black.h00,asian.l00,asian.m00,asian.h00,hisp.l00,hisp.m00,hisp.h00,other.l00,other.m00,other.h00,white.l09,white.m09,white.h09,black.l09,black.m09,black.h09,asian.l09,asian.m09,asian.h09,hisp.l09,hisp.m09,hisp.h09,other.l09,other.m09,other.h09,medval
237900,0.3073899,9,9,0,742,293,68,5,1,0,89,41,0,73,28,5,5,7,2,607,336,126,5,2,0,110,51,10,85,35,8,156700
238000,0.3279727,24,6,0,920,733,125,3,0,0,188,0,12,119,21,8,16,10,0,717,753,279,2,1,0,221,21,16,137,33,10,157700
238100,0.4644172,17,0,0,911,366,139,7,0,0,95,71,0,73,52,0,12,2,0,750,452,210,8,1,0,114,107,0,90,66,0,159700
238200,0.5830116,27,0,0,1376,348,87,10,0,0,176,30,11,111,39,12,21,3,0,1196,475,165,8,2,0,200,62,35,133,55,17,145700
238310,0.8793604,15,0,0,596,31,0,1,2,0,649,79,0,462,78,0,13,0,0,507,50,6,1,2,0,773,150,9,512,92,6,161300
238320,0.8555363,20,0,0,546,26,0,10,0,0,522,33,0,392,13,0,18,0,0,490,58,16,11,0,0,650,77,11,456,25,2,138700
238400,0.2531395,9,3,0,798,499,87,6,0,0,78,23,0,66,16,0,6,5,0,731,530,251,5,2,0,115,29,0,90,23,0,158300
239200,0.6587144,14,0,0,446,86,12,6,0,0,796,117,22,601,99,32,11,2,0,405,136,13,6,0,0,1067,237,51,739,133,46,142500
239310,0.6702955,4,0,0,234,39,0,5,0,0,308,34,25,252,34,0,3,1,0,239,42,14,4,1,0,412,110,39,330,51,0,169900
239320,0.5637982,6,0,0,186,48,13,3,0,0,332,120,5,258,91,0,5,0,0,163,58,18,3,0,0,426,169,27,299,107,5,164900
239330,0.6089031,5,0,0,167,32,0,2,3,0,331,75,5,266,32,5,4,1,0,141,45,7,2,3,0,422,118,26,305,51,7,143100
239500,0.5817832,11,6,0,655,108,27,4,0,0,568,131,44,403,103,44,8,4,5,674,138,49,4,0,0,793,253,78,535,143,64,133200
239600,0.6988048,9,0,3,446,46,12,5,0,0,585,66,73,414,42,46,7,0,3,420,51,23,6,0,0,777,113,99,494,60,54,135500
239700,0.6692147,9,0,0,563,50,13,5,0,0,653,110,28,420,90,17,9,0,0,590,50,47,7,0,0,904,220,72,550,131,28,131300
239800,0.6323149,11,0,0,861,116,12,3,0,0,682,206,29,480,163,9,11,0,0,866,147,34,5,0,0,938,346,71,631,204,22,132700
240010,0.7062084,9,0,0,327,80,7,4,0,1,417,35,6,315,21,6,8,0,0,304,88,17,6,0,1,572,73,8,382,36,8,134100
240020,0.5099458,6,1,0,501,87,24,8,0,0,360,115,8,276,78,9,6,1,0,471,96,61,10,0,0,486,195,11,346,106,11,131300
240200,0.6199262,8,1,0,554,96,17,8,0,0,496,170,5,357,136,6,6,2,1,583,127,38,10,0,0,684,330,55,488,190,21,129300
240300,0.7603414,11,4,0,667,51,21,6,0,5,655,80,11,392,32,8,10,4,0,663,76,31,5,1,6,867,150,30,491,51,11,135000
240400,0.621389,8,4,0,811,149,26,5,0,0,500,117,0,362,68,0,7,3,0,728,185,62,5,0,0,622,185,22,436,86,2,131500
240500,0.6370656,17,0,0,825,94,20,7,0,0,473,108,7,391,77,6,17,0,0,890,155,51,11,0,0,724,203,19,554,116,9,125200
240600,0.5813743,8,1,0,553,62,32,3,0,0,381,43,11,281,46,11,7,2,0,537,109,46,4,0,0,501,126,20,366,66,19,129100
240700,0.4096978,11,0,0,742,177,40,4,0,0,373,65,5,278,56,0,8,2,0,656,190,102,4,0,0,450,125,26,331,78,3,125500
240800,0.5577731,6,0,0,468,58,25,1,0,0,327,58,0,245,62,0,4,2,0,420,89,37,1,0,0,401,123,10,293,80,4,133700
240900,0.4892221,12,0,0,436,74,16,5,0,0,356,124,32,292,85,21,12,0,0,417,96,35,5,0,0,461,215,71,365,112,34,129100
241000,0.4974522,9,0,0,890,151,46,8,0,0,311,128,21,276,69,21,9,0,0,797,192,112,9,0,0,385,183,58,328,93,27,137200
241110,0.6468023,2,0,0,369,55,6,3,0,0,136,87,27,104,58,26,2,0,0,398,74,7,4,0,0,188,152,43,140,79,40,143600
241120,0.6795338,9,0,0,596,70,0,3,3,0,583,97,9,445,72,9,8,1,0,590,132,17,4,4,0,799,226,15,587,94,15,140200
241200,0.3777322,10,0,0,868,156,76,12,0,0,279,46,8,202,54,4,9,0,0,695,231,121,12,0,0,338,72,21,232,68,7,140900
241300,0.572759,10,1,0,357,151,10,3,3,0,260,45,11,132,36,6,7,2,0,314,137,46,3,3,0,305,79,23,155,46,8,154200
241400,0.6046512,5,0,0,514,61,12,1,0,0,341,72,16,282,52,7,5,0,0,518,114,44,1,0,0,501,143,34,389,76,13,125400
242000,0.6200717,7,1,0,394,100,19,2,0,0,249,61,0,194,51,0,6,1,0,352,80,50,2,0,0,272,124,0,214,65,0,131300
242200,0.6279435,3,0,0,546,50,16,3,0,0,482,157,12,334,141,14,2,1,0,518,92,26,4,0,0,641,254,52,417,185,24,132000
242300,0.707027,5,0,0,438,71,0,4,0,0,306,82,11,222,82,17,5,0,0,415,112,22,4,0,0,403,174,24,289,116,23,107300
242600,0.9261411,7,0,0,618,53,4,2,0,0,472,29,11,369,28,11,7,0,0,585,64,9,2,0,0,615,58,19,439,35,14,118800
242700,0.542065,5,1,0,399,85,23,5,0,0,418,92,14,345,68,15,3,3,0,383,70,72,5,1,0,561,171,40,435,93,20,117800
243000,0.4462222,6,2,0,252,66,17,3,0,0,615,141,17,470,105,17,2,2,0,217,85,29,3,0,0,807,244,51,564,140,24,117600
243100,0.6892502,13,0,0,590,45,0,3,0,0,413,34,4,300,36,6,10,2,0,564,91,11,3,0,0,507,120,11,364,56,10,125800
261101,0.1001737,298,456,847,16,15,6,7,9,12,6,1,30,0,0,28,239,367,988,6,19,18,9,11,17,8,1,40,0,0,42,695800
261102,0.0756403,216,317,1006,0,6,15,3,15,41,18,2,7,7,14,13,182,238,1143,0,8,18,4,12,64,20,7,10,9,20,21,955400
261200,0.1233259,340,349,937,0,0,21,11,17,51,0,0,33,7,2,36,280,271,1105,0,0,26,10,23,75,0,0,46,10,4,54,680800
262200,0.1884701,317,247,1035,12,0,23,35,7,48,5,6,24,8,15,30,272,211,1117,8,5,29,44,9,68,7,4,37,13,21,45,1000001
262302,0.205298,226,265,599,0,0,13,10,16,26,0,0,24,19,6,8,173,202,686,0,0,15,12,22,34,0,0,32,27,8,13,1000001
262303,0.069398,165,166,778,0,8,0,11,11,23,1,5,12,4,6,7,129,128,770,0,9,0,9,15,32,1,5,16,4,8,10,1000001
262500,0.1180992,247,264,817,0,4,0,22,15,7,13,2,22,0,0,25,190,212,795,0,1,3,26,13,12,15,3,27,0,0,33,785100
262601,0.1132225,95,206,841,4,0,5,14,15,48,0,0,22,0,20,0,83,146,943,2,3,6,20,17,68,0,0,31,0,29,2,666300
262602,0.163522,448,646,1353,0,7,6,28,17,86,5,19,38,16,23,23,365,486,1594,0,1,14,24,34,117,4,20,64,24,36,33,906100
262800,0.1463731,163,202,1081,0,0,5,8,2,29,10,4,13,15,2,20,118,137,1023,0,0,5,9,2,35,10,2,18,18,3,24,1000001
264000,0.1462481,266,314,649,0,1,3,8,12,15,2,3,12,12,5,8,225,243,730,0,0,4,10,12,24,3,1,19,18,5,12,1000001
264101,0.7259055,1015,1028,748,14,9,21,93,100,27,48,55,17,48,39,27,771,845,975,5,13,31,109,97,69,44,54,57,66,50,43,845700
264301,0.865411,965,959,550,26,14,0,108,40,58,103,17,22,37,13,46,786,892,774,26,23,0,112,85,85,136,22,40,52,18,75,342500
264302,0.6323529,833,704,983,3,9,15,58,67,69,10,29,55,43,22,50,677,690,1168,4,11,17,65,81,117,13,26,92,64,28,81,633000
265100,0.2423986,248,177,640,0,2,7,16,3,28,0,0,16,36,11,4,232,179,762,0,1,11,23,4,40,0,0,24,58,18,6,1000001
265200,0.4494382,563,374,648,8,9,0,134,20,18,47,6,6,89,43,12,577,416,906,10,16,0,214,29,42,78,16,10,160,71,27,1000001
265301,0.8571429,148,40,51,12,0,0,145,5,0,19,4,0,31,0,0,130,55,56,15,0,0,180,26,0,27,8,0,47,0,0,236400
265410,0.3452012,177,124,275,4,3,0,14,12,11,0,9,14,0,11,3,136,121,318,5,1,3,18,11,22,0,6,26,0,15,6,672600
265420,0.2089356,115,120,431,5,5,2,40,0,8,0,4,13,0,10,8,92,78,430,5,6,2,49,0,9,0,5,16,0,13,10,854100
265510,0.8303419,616,482,355,22,15,10,383,149,103,85,7,6,97,40,7,521,496,461,28,20,12,515,223,159,122,23,9,152,61,12,701500
265520,0.6816579,667,617,533,8,9,18,86,106,40,19,50,17,30,58,39,582,577,880,8,17,23,123,158,76,21,80,38,48,102,63,461800
265600,0.478745,871,681,910,2,21,10,98,112,24,17,38,36,72,54,39,765,711,1169,3,21,19,118,154,63,21,53,65,116,77,73,634200
265700,0.4980096,807,462,889,16,29,0,76,23,25,27,18,24,84,40,11,661,493,1046,13,32,9,86,52,34,37,27,33,123,66,20,780600
267100,0.529187,866,668,884,18,27,21,73,46,102,16,50,23,59,31,29,681,662,987,13,29,34,85,59,145,15,58,47,82,47,44,525300
267200,0.6058678,835,686,650,24,29,16,111,138,60,80,42,18,99,57,37,637,662,781,21,15,44,131,166,114,106,66,27,144,83,57,517000
267300,0.893923,792,462,137,85,13,0,505,169,49,347,62,0,355,71,0,576,443,232,85,8,12,579,209,97,427,119,22,468,102,3,223500
267401,0.9191464,1314,692,334,28,39,20,311,127,56,182,36,13,159,113,14,963,682,443,10,56,34,355,166,109,205,79,35,221,157,29,795500
267402,0.876161,944,652,267,23,13,22,186,126,31,134,54,17,147,40,20,686,684,344,27,3,39,215,174,66,174,81,39,212,59,35,225000
267501,0.8590711,826,354,162,42,34,0,334,149,78,341,122,0,237,102,0,622,376,214,37,32,17,367,200,127,426,191,34,324,143,4,326000
267502,0.8030593,490,235,194,17,0,16,180,69,47,175,52,15,153,26,11,372,251,243,19,0,20,219,97,72,220,105,22,215,43,17,318700
267600,0.5754796,259,179,126,12,7,8,187,110,47,149,71,15,107,32,12,203,163,168,10,6,16,212,165,66,206,109,37,151,48,19,284900
267700,0.7366197,102,117,59,0,19,0,224,49,7,66,28,0,38,37,0,76,85,87,0,6,15,244,68,18,92,34,5,50,49,1,323500
267800,0.2808889,388,248,258,0,3,10,47,70,21,11,16,36,9,5,29,321,228,332,0,3,12,58,89,39,12,16,62,14,7,43,438400
267900,0.3473444,945,576,1104,21,21,15,96,85,40,71,30,7,60,10,18,742,512,1206,23,18,24,113,106,60,80,51,12,82,17,26,569600
269000,0.3878935,579,340,794,21,23,3,34,77,34,75,27,17,38,33,18,384,356,767,7,25,18,36,81,56,88,29,34,50,41,28,656400
269100,0.6405901,866,701,432,21,29,0,25,17,17,13,48,0,48,21,10,677,596,641,12,16,29,29,25,23,18,52,10,70,27,17,501600
269300,0.3004484,359,362,738,30,24,2,50,77,16,50,23,23,44,15,9,243,318,761,22,23,17,63,67,49,54,25,46,60,19,14,631700
269500,0.0527412,268,286,758,3,14,10,18,13,33,6,6,14,4,1,17,199,237,773,1,12,16,15,24,42,8,4,21,6,1,22,583800
269600,0.8576727,210,107,99,671,131,6,56,9,10,662,130,13,459,117,17,192,72,131,563,274,24,66,7,18,882,219,51,596,160,25,278400
269700,0.5845028,338,189,103,212,53,37,99,65,19,305,114,29,237,101,20,238,185,128,200,71,41,111,78,27,353,209,43,288,142,27,268300
269800,0.7874837,396,176,101,134,81,21,176,66,44,194,48,28,180,39,13,315,188,124,115,116,40,211,84,69,278,78,44,253,57,19,324400
269901,0.9514659,1156,450,112,460,220,21,483,169,40,543,181,34,470,137,47,902,587,185,428,327,75,574,248,87,744,296,111,673,212,73,231900
269902,0.9623242,1254,411,95,341,142,23,413,198,65,575,96,7,492,67,0,930,553,144,300,196,78,486,259,105,720,235,19,668,110,3,196900
270100,0.916,569,358,111,308,156,51,346,127,4,241,109,13,238,100,18,475,355,169,287,219,96,389,222,10,318,188,42,341,148,28,263500
270200,0.6533181,160,36,34,43,40,4,28,26,31,349,87,13,236,51,4,124,48,40,42,22,26,28,34,43,439,153,43,302,71,9,216100
270300,0.524522,112,27,13,389,170,51,36,9,8,244,86,18,195,70,0,98,19,27,329,225,95,40,16,10,318,148,40,249,102,3,213700
271100,0.507371,476,229,252,32,29,0,175,118,44,122,69,23,96,41,20,336,286,266,36,35,2,225,150,71,154,106,52,136,59,35,349700
271200,0.6493506,525,238,164,40,32,13,187,129,56,214,97,23,155,64,21,359,261,198,25,51,15,205,137,108,243,163,44,194,90,30,318800
271300,0.5036179,448,235,198,24,7,4,99,87,22,106,66,31,58,64,15,335,233,242,28,10,4,109,105,54,123,99,68,83,96,25,326000
271400,0.1233383,342,348,386,0,13,0,45,53,36,32,49,26,0,20,38,253,243,440,0,9,4,48,66,50,33,64,44,0,24,57,376200
271500,0.4212454,430,350,291,11,22,5,55,44,56,45,35,0,20,29,7,317,284,403,13,17,15,68,45,88,51,45,14,28,42,12,445800
271600,0.5121317,302,258,297,9,18,1,63,74,28,51,17,11,33,12,4,214,255,339,8,19,7,69,104,49,69,27,18,48,17,8,520200
271701,0.7534919,961,473,227,76,64,21,253,146,73,149,60,35,142,54,28,757,496,337,82,87,26,312,189,133,193,118,51,205,87,43,365000
271702,0.7985961,512,212,156,79,10,0,379,192,75,81,50,55,63,14,54,413,270,185,82,26,0,460,252,143,115,52,120,92,20,87,393300
271801,0.8510055,568,339,137,105,80,8,216,168,33,326,68,35,283,31,0,441,314,207,80,111,27,243,221,68,427,108,71,389,49,1,280800
271802,0.8722368,796,340,74,187,64,27,377,165,18,338,118,16,292,92,51,588,381,126,141,124,41,416,215,53,423,195,47,386,132,74,242900
271900,0.6082513,766,369,493,65,52,3,135,119,49,367,131,5,239,108,5,472,392,485,47,62,15,145,130,71,420,180,46,299,141,12,362600
272100,0.4045759,511,398,325,11,24,0,40,48,55,173,117,45,90,99,10,377,321,399,9,31,0,44,56,83,206,180,78,127,134,20,356300
272200,0.8076634,808,411,181,81,48,6,163,77,28,585,169,7,418,120,7,599,419,253,60,48,44,193,95,45,742,289,44,573,171,15,283000
272301,0.6396791,388,273,124,50,8,11,101,30,28,232,64,27,134,46,31,253,289,167,54,12,16,123,38,40,289,102,60,182,74,42,348100
272302,0.8861789,682,195,30,115,37,0,109,67,13,530,124,0,351,84,0,536,235,85,109,49,19,126,95,22,680,268,15,483,141,2,329800
273100,0.624,589,329,227,32,17,0,42,23,17,219,44,30,89,53,39,288,232,187,21,12,6,32,25,16,174,76,32,84,55,42,341100
273200,0.7718563,461,181,140,224,36,27,39,6,0,358,129,8,255,96,15,342,201,145,198,58,43,46,8,0,426,209,32,330,128,23,266400
273300,0.8312312,476,260,153,204,24,7,44,0,9,368,55,21,276,26,11,370,278,216,208,39,19,59,2,11,485,119,51,383,53,19,382500
273400,0.8450267,1027,428,370,65,28,0,59,11,8,132,6,4,105,15,41,791,424,430,30,77,0,73,17,10,145,32,10,147,21,61,613200
273500,0.8667012,913,419,223,62,17,0,56,15,12,112,22,10,103,34,7,635,390,288,44,35,7,60,21,19,120,39,23,127,54,12,325600
273700,0.4633174,443,233,266,18,14,0,17,33,9,99,93,8,80,49,4,295,239,271,21,7,10,20,42,13,125,95,46,110,64,11,354300
273800,0.7083591,551,426,195,21,36,8,79,14,0,138,62,18,98,41,25,387,425,279,16,55,10,98,27,4,181,105,33,142,69,39,375800
273900,0.6314225,678,726,601,16,45,0,19,20,24,60,60,19,79,32,24,443,497,675,16,45,0,18,22,30,65,67,29,97,41,30,461700
274100,0.6840092,407,254,306,35,24,0,36,61,21,49,28,17,30,15,32,387,249,393,43,41,0,45,76,62,73,41,30,52,26,53,393300
274200,0.5112291,602,468,1106,51,7,15,5,35,40,67,15,13,47,14,24,477,408,1210,53,2,25,6,28,70,72,22,28,60,21,40,972700
275100,0.6655879,325,242,136,98,34,0,76,132,28,460,210,56,311,99,53,239,218,154,63,66,11,81,144,50,534,280,124,380,119,72,256800
275200,0.8042296,466,119,58,89,54,0,96,90,11,492,117,20,303,63,21,371,134,73,74,76,7,111,106,22,615,218,49,398,93,32,237100
275302,0.2419962,429,616,579,66,0,0,118,89,57,54,39,49,44,20,12,317,539,705,78,0,0,129,108,88,69,50,69,60,26,20,325300
275311,0.5189066,508,336,296,32,44,18,203,187,87,294,117,21,179,84,22,340,303,319,13,58,27,216,205,135,333,202,39,226,116,31,295400
275400,0.4780335,247,161,186,12,12,10,49,40,27,90,75,19,51,50,12,190,170,233,18,11,18,56,53,54,123,96,61,76,76,25,281400
275510,0.52,159,125,38,42,9,4,87,36,28,354,65,0,187,39,6,104,79,56,34,11,4,79,36,37,350,119,16,197,53,9,227400
275520,0.9213313,35,0,0,75,0,0,54,11,0,451,19,0,341,0,0,31,0,0,70,2,0,55,11,3,599,38,3,395,7,0,131300
275601,0.4515901,272,219,138,36,45,4,111,141,61,245,65,24,140,70,6,191,188,153,30,40,20,125,144,93,281,108,52,175,92,10,263000
276000,0.1990072,546,617,583,5,42,11,35,79,56,74,49,72,74,23,13,415,423,747,6,39,22,49,71,102,79,69,113,96,34,28,345100
276100,0.812972,390,167,35,529,489,188,55,113,7,105,56,16,118,79,9,298,169,71,447,489,391,64,128,22,128,82,41,158,107,16,281700
276400,0.1491677,354,449,458,22,7,0,12,73,53,13,33,51,29,10,18,253,349,549,26,3,4,17,79,76,14,31,85,37,17,26,371200
276500,0.3114094,204,232,150,11,11,3,15,20,11,4,36,34,8,28,13,163,178,215,14,13,4,20,24,19,6,48,54,13,38,24,361400
276602,0.5689542,1187,1338,744,120,126,49,198,192,43,176,140,78,122,123,89,889,1175,995,116,132,114,243,247,100,233,199,141,182,181,144,329900
277000,0.1843083,524,538,677,1,22,8,48,65,83,49,42,56,25,47,17,374,440,755,0,13,22,61,76,111,53,60,84,34,66,25,395600
277100,0.1442831,337,280,169,12,13,8,0,64,25,54,70,38,46,22,33,210,211,202,4,22,9,0,64,40,57,62,81,58,28,45,271300
277200,0.9146667,203,121,42,263,160,15,100,39,17,332,110,18,242,46,13,154,105,54,219,201,29,103,46,25,352,205,46,291,67,18,137500
277400,0.8880753,131,83,31,983,208,24,70,22,0,235,83,0,177,63,0,94,67,51,858,331,56,68,32,5,291,109,29,219,82,3,252200
278100,0.5516543,358,421,469,0,29,17,7,29,16,32,34,12,10,14,29,279,362,553,0,31,24,6,38,24,31,38,34,13,17,52,583700
291110,0.6538461,18,8,0,439,137,65,23,0,0,282,11,11,184,17,12,8,18,0,431,166,133,28,0,0,390,63,17,255,28,18,197200
291120,0.6862069,14,0,0,160,63,9,21,5,0,264,42,0,137,42,0,11,0,0,139,65,13,22,5,0,289,88,9,151,55,0,152300
291130,0.2747369,71,60,12,210,72,21,47,60,8,254,112,19,159,93,11,62,34,36,194,83,41,48,70,16,312,196,51,205,125,20,147400
291210,0.5300279,59,107,18,167,66,14,177,118,32,436,131,66,238,57,53,44,73,46,122,107,32,186,128,58,513,226,134,287,74,80,164300
291220,0.5440252,60,19,0,73,36,0,191,82,36,322,104,26,210,56,11,37,19,3,59,16,29,173,90,61,353,177,39,221,73,15,185200
291300,0.2179752,119,102,26,32,31,0,148,185,172,95,23,8,65,26,0,74,81,38,18,27,12,131,184,198,97,45,10,72,28,1,192600
292000,0.6971678,175,168,79,289,48,9,112,67,9,661,137,35,448,101,22,140,109,111,265,93,19,125,77,16,860,273,78,591,134,33,182700
293201,0.6561022,332,210,52,100,20,17,318,185,34,610,182,38,406,123,37,237,181,108,76,48,17,333,220,63,721,330,94,496,174,52,174500
293202,0.8379331,217,74,13,162,14,0,139,94,15,820,128,5,588,90,13,158,75,21,129,32,6,130,115,15,959,271,23,673,120,17,174000
293301,0.2636625,168,183,72,40,27,16,154,155,50,47,85,23,30,32,17,109,134,100,22,36,24,140,176,77,60,74,62,36,38,23,232000
293302,0.3991292,221,272,112,44,30,26,124,56,40,255,146,22,142,85,30,159,210,185,34,50,29,136,77,63,334,237,55,196,124,45,214600
293304,0.7334326,191,144,40,87,25,58,133,32,6,500,79,32,277,49,14,144,134,59,82,47,59,140,56,10,596,205,58,358,77,19,182400
293305,0.510241,328,265,160,121,30,22,83,64,12,365,150,32,211,80,24,219,235,228,100,72,33,101,69,36,465,220,94,294,103,45,229100
294110,0.3935361,90,48,22,24,7,0,20,47,4,472,239,65,301,134,47,12,10,6,15,13,0,21,32,22,508,350,142,335,163,63,160700
294120,0.4803738,5,11,0,57,21,4,16,0,0,247,132,50,163,87,19,0,4,5,50,3,20,12,5,0,286,154,52,171,102,23,117600
294200,0.3959678,208,26,11,7,11,5,34,17,3,508,284,96,323,174,59,55,12,13,7,10,5,33,18,5,600,381,166,376,208,74,172600
294300,0.4623431,223,136,8,64,10,0,71,31,30,855,283,167,563,172,125,107,90,27,65,16,0,80,32,41,1102,464,280,694,243,162,161600
294410,0.6340395,196,120,24,241,94,33,92,50,23,381,79,0,243,55,11,182,125,70,284,97,91,121,67,50,543,180,11,355,85,19,149100
294420,0.6968326,153,70,0,132,4,25,63,29,0,440,88,21,234,66,10,113,66,21,128,21,32,69,39,6,576,174,49,310,95,15,158000
294510,0.6494645,55,18,10,6,17,0,17,13,0,650,203,37,431,138,32,0,0,0,2,17,4,13,21,0,737,314,68,526,174,46,171300
294520,0.6890951,66,32,0,13,4,4,17,7,0,503,184,23,324,118,19,0,0,0,12,6,4,19,9,0,645,266,57,414,155,32,160300
294610,0.6641721,83,16,8,24,4,0,26,0,11,660,170,55,457,96,31,0,0,0,24,2,2,22,6,12,824,220,101,553,131,39,188400
294620,0.5134298,22,14,0,13,3,0,13,0,0,691,174,32,436,117,34,0,0,0,12,1,3,14,0,0,745,208,60,512,142,38,153900
294700,0.8522848,102,11,0,74,0,0,17,0,0,644,60,22,445,36,25,41,11,0,77,8,0,20,0,0,879,126,34,583,58,34,148500
294810,0.8636836,44,0,0,24,7,0,11,5,6,723,118,13,462,92,0,0,0,0,24,8,0,11,5,9,808,211,28,560,131,3,138800
294820,0.8914819,50,0,4,8,0,0,15,0,0,618,113,38,435,52,9,0,0,0,7,0,0,16,0,0,702,128,40,509,66,11,133000
294830,0.694075,40,6,0,20,12,0,28,0,0,637,63,17,436,35,17,0,0,0,5,21,0,27,0,0,637,125,28,462,39,21,152500
294900,0.7496933,36,0,10,66,0,0,29,4,2,542,95,27,395,60,5,0,0,0,55,5,0,28,6,2,660,112,42,437,75,9,144900
295101,0.1994092,541,571,403,20,21,31,49,39,34,94,117,67,42,69,34,368,434,490,11,22,41,54,47,45,94,137,117,46,83,54,248500
296210,0.7665848,113,0,0,68,0,8,15,6,4,493,84,17,325,60,14,35,13,0,54,7,7,15,6,4,540,127,37,354,68,21,161000
296220,0.9539952,219,5,0,166,33,0,113,14,0,599,50,0,364,34,0,188,28,0,187,38,0,141,24,0,838,114,6,494,46,2,145800
296300,0.3889798,451,371,252,36,46,28,100,143,12,189,102,65,141,32,53,310,300,332,27,39,58,111,172,34,223,139,137,190,48,76,297500
296400,0.2302219,660,540,348,42,39,11,34,36,52,258,246,80,115,103,39,473,418,399,25,49,27,33,47,64,248,376,144,139,141,69,265400
296500,0.6176233,210,44,14,110,35,31,26,39,0,489,157,61,271,102,26,161,52,19,99,40,42,28,30,14,582,257,114,334,134,38,190500
296600,0.7665929,413,109,42,104,38,5,58,15,5,806,164,25,489,109,7,327,103,33,95,37,25,66,13,13,988,269,96,621,147,17,153400
296900,0.8011364,980,409,107,177,39,11,99,7,15,927,225,76,535,162,46,684,355,184,166,45,22,106,16,17,1060,406,129,662,221,63,204800
297000,0.4244916,858,630,226,23,31,0,37,43,13,192,128,70,133,37,46,586,493,386,19,22,20,30,59,29,225,137,150,179,52,69,303100
297110,0.8428781,332,10,27,119,10,0,32,16,0,620,161,21,318,107,0,261,14,27,112,17,0,32,12,7,749,223,52,382,136,0,164500
297120,0.7404103,290,58,29,73,0,0,52,0,0,455,86,24,240,45,31,187,82,32,56,14,0,55,0,0,493,151,45,275,59,39,181700
297200,0.6850296,1063,546,269,123,45,6,63,77,0,589,262,51,472,133,22,744,483,325,91,85,7,69,85,9,651,398,120,588,190,33,236000
297300,0.3927626,299,324,193,0,19,7,29,10,10,37,54,57,29,24,35,184,239,216,0,19,7,28,15,14,31,72,76,34,33,45,311400
297500,0.3646888,367,382,307,19,20,3,12,15,34,101,44,37,73,30,23,229,280,328,14,14,13,13,12,43,102,57,57,86,37,32,327100
297600,0.7303071,1123,692,244,82,112,18,80,35,7,286,144,56,168,129,38,770,611,314,72,118,31,83,46,16,316,186,127,212,180,55,234500
300100,0.080597,345,637,620,2,7,0,74,126,69,16,53,25,7,49,11,240,441,730,1,2,6,79,140,108,20,43,56,9,66,15,362200
300200,0.2573099,496,503,357,8,1,2,130,135,91,75,18,33,46,20,11,355,437,430,8,1,3,147,156,146,85,31,51,58,28,19,285700
300300,0.1535598,452,651,500,5,4,0,86,163,125,15,93,10,20,46,13,353,509,683,6,3,2,106,184,217,22,102,43,25,69,24,292000
300400,0.3287671,602,656,264,0,13,0,84,98,61,101,79,24,61,43,30,406,490,391,0,13,0,88,108,95,99,102,60,77,61,42,262800
300501,0.4146154,379,345,189,5,1,0,140,49,48,44,46,14,46,25,15,253,256,218,3,4,0,131,70,63,36,69,23,55,35,19,252800
300502,0.6794338,851,627,230,7,12,0,147,99,43,99,122,32,166,63,0,741,623,384,9,13,3,193,156,76,131,177,90,264,103,6,263400
300600,0.5056218,1122,699,371,11,2,0,178,96,106,127,85,43,62,88,26,876,572,494,4,11,0,204,128,154,141,130,72,82,121,46,268000
300701,0.1325357,453,472,783,0,7,0,19,75,112,39,12,67,50,57,56,303,440,874,0,3,5,25,87,158,32,38,90,68,84,81,435200
300702,0.0769605,432,487,719,0,4,6,27,73,111,6,35,60,26,40,46,354,430,858,0,5,7,37,74,178,9,37,100,39,56,76,529000
300800,0.4534139,860,668,485,5,22,1,149,157,81,88,126,9,102,95,45,582,567,609,7,10,16,152,170,134,94,152,51,137,126,67,366900
300901,0.0907449,285,340,797,0,0,13,59,234,281,28,34,86,27,17,47,210,293,850,0,0,16,71,254,465,35,45,144,43,26,69,443500
300902,0.1051931,219,133,160,0,0,4,40,14,47,14,23,24,0,15,20,154,114,170,0,0,5,39,26,58,11,21,48,0,14,34,341800
301000,0.6073589,549,404,228,20,16,0,217,120,43,186,73,71,122,52,32,364,362,292,10,26,4,227,166,59,211,107,126,154,73,50,342200
301100,0.5210368,973,605,431,21,5,0,89,94,44,86,108,72,124,39,50,750,613,528,26,2,4,111,122,75,98,145,140,187,61,74,356500
301202,0.5221971,924,509,288,15,8,0,264,150,66,81,86,51,214,64,20,722,459,334,9,17,0,302,185,123,91,120,86,296,90,33,312800
301203,0.571047,686,451,203,16,7,0,82,106,86,28,85,26,63,57,19,548,437,251,14,14,0,92,140,125,27,106,64,88,83,34,323600
301204,0.8768499,663,337,101,0,34,12,185,117,44,98,70,47,207,48,3,527,358,171,0,42,13,210,164,77,107,136,76,299,80,10,187500
301300,0.0207756,135,243,218,0,0,4,4,16,18,3,11,21,0,7,29,107,173,265,0,0,4,3,14,29,4,14,27,0,9,40,509200
301400,0.0949464,338,368,378,0,4,2,25,47,23,25,19,19,18,26,32,235,285,436,0,0,6,25,47,43,25,26,28,25,33,43,352000
301501,0.170778,70,181,162,1,5,0,15,7,40,0,42,10,18,52,0,37,120,156,0,2,4,13,7,48,0,25,36,19,61,4,323700
301502,0.8489122,1144,341,60,22,24,0,151,106,20,232,55,0,405,64,12,969,317,148,8,28,18,170,152,39,298,102,16,568,104,18,220400
