 id,cancer,resp,neuro,qtri00,qtri90,val90,pov00,pov09,inc00,inc09,pubass00,pubass09,totpop00,totpop09,pfb00,pfb09,pu1800,pu1809,po6500,po6509,pfhh00,pfhh09,phsd00,phsd09,pba00,pba09,medval00,medval09,ntri00,ntri09,nata,ppw00,ppw09,ppa00,ppa09,ppb00,ppb09,pph00,pph09,pneng00,pneng09,crime,api_elem,api_hs,dairport,dbeach,dcollege,dsports,dwater,units00,occ_units00,pocc_units00,pocc_0_units00,pocc_1_units00,pocc_2_units00,pocc_3_units00,pocc_4_units00,pocc_5m_units00,pdetach00,pmobile00,pb90_00,pb80_00,pb70_00,pb60_00,pb50_00,pb40_00,pb30_00,pkitchen00,pbath00,manuf,units90,occ_units90,pocc_units90,pocc_0_units90,pocc_1_units90,pocc_2_units90,pocc_3_units90,pocc_4_units90,pocc_5_units90,pdetach90,pmobile90,pb80_90,pb70_90,pb60_90,pb50_90,pb40_90,pb30_90,pkitchen90,pbath90,inc90,pov90,pa90,asian90,black90,hisp90,white90,pu18_90,pg65_90,pforeign90,pfhh90,phsd90,pnohigh90,pba90,med_val_occ90,med_month_ownercost_mort90,med_month_ownercost_nomort90,prent, delta_a, delta_b, delta_h, delta_w, delta_b_6, delta_b_9,vcrime
408629,74.51959464,18.56590087,0.241955116,0,0,121509,0.0350938,0.0775795,65769,74732,0.027027,0,2860,2617,0.4116223,0.4910203,0.2625389,0.1845625,0.1072293,0.1348873,0.2320499,0.3044907,0,0,0.4145078,0.5200391,245800,590600,0,0,74.5195946,0.2975524,0.2521972,0.5111888,0.5410776,0.015035,0.0061139,0.1506993,0.1933512,0.19,0.196,765,846,678,13.7,28,3.3,9.2,11,973,928,0.9537513,0,0.018319,0.1346983,0.3469827,0.3405173,0.0797414,0.6681035,0,0,0.1217672,0.612069,0.1357759,0.0506466,0,0,1,1,0.1574145,960,932,0.9708334,0.0075107,0.0622318,0.1824034,0.3669528,0.333691,0.0472103,0.7225352,0.0056338,0.1338028,0.743662,0.0887324,0.0211268,0,0.0056338,1,1,20921,0.07823,0.0295359,0.4600281,0.0238429,0.1353436,0.477209,0.2545582,0.0652174,0.4225105,0.1176471,0.0508475,0.0189496,0.425555,121509,473,122,0.0797414,2.972705038,0.643991067,-0.151582918,1.61228258,1.671819595,2.699716512,174
408703,74.28860444,18.20563792,0.235776491,0,0,20685,0.0498334,0.092057,95952,113646,0.0075472,0,6898,6811,0.6380208,0.6655411,0.2770544,0.2178828,0.0623553,0.0662164,0.121039,0.1405003,0,0,0.5360802,0.5759162,394300,801000,0,0,74.2886044,0.1080023,0.0860373,0.7774717,0.822493,0.0123224,0,0.0765439,0.082954,0.29,0.184,765,707,663,18.3,28.9,4.5,14.3,16.1,1951,1893,0.9702716,0,0.0063391,0.0433175,0.1796091,0.4078183,0.3174855,0.9360803,0.0042261,0.6508188,0.2583201,0,0.0364501,0.0089805,0,0,0.9861609,0.9861609,0.1361327,312,299,0.9583333,0.006689,0.0802676,0.1605351,0.3812709,0.3244147,0.0468227,0.9730942,0.0044843,0.2735426,0.2511211,0.3721973,0.0627803,0,0.0044843,1,0.993311,4344,0.050395,0.0639731,0.3101761,0.0332681,0.2690802,0.5636008,0.2857143,0.0704501,0.3209393,0.1307189,0.1014493,0.0619048,0.2873016,20685,113,17,0.0454305,3.528589832,-10.12235041,-1.062754408,1.736593925,-16.00221788,-21.88207619,174
408704,90.51073557,20.90205579,0.36482666,796,843.22183,107373,0.1347882,0.1664429,35614,56111,0.0679321,0.0364026,3148,3004,0.5523106,0.5509321,0.2105263,0.1647803,0.2185494,0.2037284,0.2926357,0.3169165,0,0,0.2434579,0.1636829,180100,438100,6,4,90.5107356,0.159784,0.1348202,0.5085769,0.5379494,0.0241423,0.0086551,0.2770013,0.3185752,0.34,0.397,765,710,663,15.8,32.1,3.7,13.6,16.3,1044,1009,0.9664751,0.0069376,0.0089197,0.148662,0.1536174,0.1902874,0.0317146,0.5173439,0.0158573,0.0069376,0.0208127,0.0852329,0.3121903,0.1149653,0,0,0.9693487,0.9693487,0.1389121,1621,1552,0.9574337,0.007732,0.0792526,0.1604382,0.3820876,0.3260309,0.0451031,0.9749135,0.0034602,0.2707613,0.2517301,0.3719723,0.0640138,0.0043253,0.0034602,1,0.992268,22549,0.050847,0.0628238,0.3102148,0.0335469,0.2691293,0.5633245,0.2860912,0.0702978,0.320769,0.1281407,0.1005587,0.0623472,0.2866748,107373,586,87,0.4598612,2.854098541,-0.219243636,0.105879202,-4.00E-02,0.808605161,1.836502099,174
408705,77.5866342,17.90678001,0.280259264,506,147.93936,109833,0.1088949,0.1402786,52961,59554,0.0264817,0.0288591,5548,5097,0.475448,0.5265843,0.2605735,0.2464195,0.0636201,0.100255,0.183634,0.2208054,0.0397196,0,0.2798851,0.2889021,197200,457300,3,1,77.5866342,0.1890771,0.1685305,0.5153208,0.5722975,0.0223504,0.0117716,0.2467556,0.2366098,0.23,0.192,936,799,680,14.9,33.1,5.1,14.1,17.7,1593,1575,0.9887006,0.0095238,0,0.1073016,0.3053968,0.2374603,0.0177778,0.6774603,0,0.0044444,0.0761905,0.2457143,0.3015873,0.0304762,0.0088889,0.0101587,0.994978,0.994978,0.1823875,1658,1588,0.9577805,0.0081864,0.0793451,0.1599496,0.3816121,0.3255667,0.0453401,0.9737954,0.0033812,0.2696534,0.251902,0.3710904,0.0633981,0.0033812,0.0033812,1,0.9918136,23065,0.050829,0.0626979,0.3101161,0.033536,0.2692095,0.5632946,0.2861618,0.0702045,0.3208034,0.1277641,0.1008174,0.062444,0.286824,109833,600,89,0.3225397,3.523993362,1.028726075,0.275221117,1.151208718,2.056597361,3.084494322,228
408706,74.16881073,17.52325822,0.255309174,0,0,0,0.0637066,0.0781797,82227,67292,0.0154867,0.0233546,1487,1714,0.466538,0.5431738,0.2631918,0.1791132,0.0791506,0.130105,0.1012048,0.2016985,0,0.1753,0.457113,0.4778982,327200,668000,0,0,74.1688107,0.2125084,0.1814469,0.5924681,0.6417736,0.0080699,0,0.1674512,0.1697783,0.18,0.151,841,799,680,14.9,33.2,6.1,15.1,18.7,437,437,1,0,0,0.0755149,0.2791762,0.4668192,0.0915332,0.8970252,0,0.1121281,0.4508009,0.3089245,0.0183066,0.0228833,0,0,0.9816934,0.9816934,0.0927247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869565,3.280094109,-8.196725717,-0.865215865,1.811610841,-14.07658842,-19.95644672,208
408721,96.25621112,21.96948206,0.412082933,290,695.28247,184100,0.2428554,0.1570421,32294,34496,0.0846561,0.0380091,8355,7654,0.5646918,0.557225,0.3150209,0.2635223,0.0482346,0.0713352,0.2530864,0.3239819,0.0539683,0,0.2329718,0.1786478,163900,462300,6,4,96.2562111,0.1098743,0.0617978,0.3715141,0.4495689,0.0321963,0.010844,0.4558947,0.4713875,0.34,0.352,765,707,663,16.5,31.5,3.1,13.6,15.7,2309,2268,0.9822434,0,0.010582,0.0551146,0.1631393,0.0634921,0.0066138,0.2945326,0,0.0101411,0.005291,0.0392416,0.1957672,0.037478,0.0039683,0.0070547,0.975314,0.975314,0.1348565,2283,2159,0.9456855,0.0356647,0.1547012,0.4201019,0.3191292,0.0666975,0.0037054,0.9865068,0,0.0149925,0.1244378,0.7256372,0.1244378,0.0104948,0,0.9943057,0.9967577,32530,0.158715,0.1036441,0.2014388,0.1117875,0.3965136,0.5492529,0.3396513,0.0337576,0.2816823,0.3370341,0.0432802,0.0868126,0.1812627,184100,977,163,0.7010582,2.956916135,-0.142578279,0.462038761,-0.657956869,0.885295912,1.913192876,174
408722,75.45151105,18.49604417,0.285629007,0,0,214300,0.0769231,0.0429066,61602,91588,0.0568455,0,4380,4335,0.4497717,0.4491349,0.2410959,0.2297578,0.08379,0.094579,0.1859903,0.1336675,0.022508,0,0.260355,0.3544177,183600,490900,0,0,75.451511,0.2159817,0.1912341,0.4369863,0.4890427,0.0178082,0.0076125,0.3011416,0.2929642,0.15,0.144,765,707,663,17.3,30.6,3.7,14.2,16.1,1259,1242,0.9864972,0.0281804,0.0217391,0.1038647,0.379227,0.2286634,0.0740741,0.8196458,0.0056361,0.0837359,0.0829308,0.1231884,0.4170693,0.1199678,0.0040258,0.0048309,0.9904686,0.9904686,0.1418473,1255,1124,0.8956175,0,0.0160142,0.0907473,0.5702847,0.3096085,0.0133452,1,0,0.0186528,0.2673575,0.5875648,0.0787565,0,0.0082902,1,1,54155,0.054904,0.0442238,0.2107623,0.0338814,0.3096662,0.6335326,0.3096662,0.0445939,0.2578475,0.1262459,0.1659389,0.0656211,0.1840693,214300,1130,183,0.1642512,3.437562227,0.76361963,0.343532346,1.351401924,1.791478827,2.819375776,174
408800,64.63261732,12.79338305,0.193108071,0,156.75,110600,0.4032304,0.3303132,19885,27932,0.1196736,0.089198,3571,3863,0.4315318,0.3823453,0.3405209,0.3417033,0.0921311,0.0789542,0.3477868,0.3731588,0.202381,0.3926,0.0767974,0.1099005,107000,318100,0,1,64.6326173,0.0940913,0.1133834,0.0543265,0.1506601,0.1033324,0.0667875,0.725567,0.6585555,0.28,0.21,1815,440,490,4.1,46.9,0.6,4.2,28.2,1171,1107,0.9453459,0.0171635,0.0442638,0.0514905,0.0243902,0.0063234,0.0099368,0.1111111,0,0.0144535,0.0036134,0,0.0045167,0.0081301,0.0234869,0.0993677,0.9871904,0.9871904,0.226642,1174,985,0.8390119,0.1096447,0.4832487,0.2649746,0.0852792,0.0568528,0,0.9166667,0,0.1041667,0,0,0.1180556,0.1111111,0.6666667,0.9821124,0.9898477,17178,0.306989,0.2396535,0.038923,0.1322798,0.6619842,0.619842,0.3119695,0.0746269,0.4322505,0.3347826,0.3980582,0.3533001,0.0965058,110600,767,138,0.8464318,0.729737443,0.248970594,-0.561032548,-1.25924479,1.276852943,2.304749914,905
430001,64.82959045,13.42792848,0.158494471,59565,110049.8859,184213,0.044162,0.0192596,79922,101660,0.0235911,0.0199587,4654,4673,0.2593468,0.226835,0.2537602,0.2082174,0.0981951,0.1196234,0.1906311,0.2236752,0.0187266,0,0.379199,0.3936333,238900,572500,3,5,64.8295904,0.5090245,0.4692917,0.1867211,0.1675583,0.0571551,0.0383052,0.2058444,0.2931736,0.06,0.036,1200,641,541,11,46.7,3.3,3.8,16.9,1556,1537,0.9877892,0.0078074,0.0351334,0.0767729,0.5406637,0.2439818,0.022121,0.9069616,0,0.0266753,0.1659076,0.2264151,0.2413793,0.1997398,0.0546519,0.0117111,1,1,0.1065675,1089,1075,0.9871442,0,0.0660465,0.0437209,0.6186047,0.2409302,0.0297674,0.9979818,0,0.271443,0.1997982,0.2048436,0.2805247,0.0393542,0.0040363,1,1,41838,0.026879,0.0504673,0.1796424,0.0591119,0.150519,0.6946367,0.305075,0.0746828,0.200692,0.0877863,0.0210526,0.0269542,0.3849955,184213,925,154,0.0735198,2.562345984,1.991109768,1.195805252,2.4327653,3.018991479,4.046888449,497
430002,71.5294635,15.70661089,0.205750443,63199,114593.3359,161300,0.1187918,0.0961229,47487,58460,0.0474698,0.0175439,7107,6835,0.3208105,0.3463058,0.277895,0.2752012,0.1160827,0.1243599,0.2956677,0.2880886,0.0481928,0.1716,0.2694559,0.287432,163200,429700,5,8,71.5294635,0.3319263,0.2275055,0.1611088,0.1388442,0.1066554,0.1319678,0.368932,0.4889539,0.07,0.089,1200,641,511,10.3,45.1,2.6,1.8,15.9,2295,2239,0.9755991,0.0370701,0.0661009,0.2474319,0.3287182,0.041983,0,0.4354623,0.0473426,0.0518088,0.1759714,0.1156766,0.0558285,0.2103618,0.0969183,0.0147387,0.9769063,0.9769063,0.1192631,2304,2232,0.96875,0.0107527,0.1362007,0.3687276,0.4256272,0.0551075,0.0035842,0.5399002,0.0766833,0.3784289,0.0854115,0.0972569,0.2799252,0.1514963,0.0074813,0.9835069,0.9968638,36262,0.078847,0.0765101,0.1422433,0.1046081,0.2861165,0.6156468,0.2815232,0.1043117,0.2878945,0.2343234,0.0104167,0.1233843,0.2474736,161300,1104,158,0.2786959,2.551948636,3.170883563,1.280274685,1.42294531,4.198768684,5.226665658,497
430101,84.88546223,17.83200742,0.230610587,61616,20656.0025,137229,0.1549741,0.1160097,35529,50000,0.0366524,0.0406607,4720,5486,0.3167373,0.3549034,0.2552966,0.176996,0.1919492,0.2637623,0.3923739,0.3418043,0.0748299,0.0333,0.1852672,0.157265,142400,380100,6,9,84.8854622,0.3029661,0.2832665,0.0902542,0.1166606,0.1012712,0.1213999,0.4677966,0.45607,0.09,0.098,1861,576,641,7.9,43.9,0.7,3.3,13.9,1704,1626,0.9542254,0.0110701,0.0479705,0.2343173,0.1869619,0.0184502,0.004305,0.3277983,0.004305,0.0301353,0.0430504,0.1223862,0.0319803,0.1389914,0.1143911,0.0221402,0.9976526,0.9976526,0.1240479,1729,1626,0.940428,0.0430504,0.3536285,0.3739237,0.2238622,0,0.0055351,0.5651596,0.0704787,0.081117,0.231383,0.0731383,0.3444149,0.2034574,0.0664894,0.9947947,1,27038,0.114286,0.128688,0.0760596,0.0971363,0.3580756,0.6707904,0.2279496,0.1965636,0.2469645,0.296846,0.1646342,0.1026653,0.1553143,137229,835,137,0.496925,1.729986754,2.347261816,0.554362086,0.875099568,3.375146504,4.403043477,698
430102,71.56629818,16.00304498,0.214065748,61616,20656.0025,135621,0.1298728,0.1002527,45042,55888,0.0537897,0,5005,4748,0.414985,0.3513058,0.3428572,0.3108677,0.0783217,0.0905644,0.2871046,0.2045271,0.0107239,0.0312,0.0775956,0.0969609,144500,386600,6,9,71.5662982,0.1472528,0.1232098,0.0457542,0.0431761,0.0783217,0.0372789,0.7068931,0.7925442,0.23,0.091,1389,576,641,6.7,42.8,1.2,2.2,12.7,1250,1233,0.9864,0.026764,0.0973236,0.2741281,0.2611517,0.027575,0.0048662,0.6171938,0,0.0340633,0.0608273,0.0178427,0.052717,0.2351987,0.2725061,0.0186537,0.9944,0.9944,0.1710403,1190,1157,0.9722689,0.0250648,0.2203976,0.3050994,0.3543647,0.0812446,0.0138289,0.9035667,0.006605,0.1334214,0.0250991,0.0898283,0.4676354,0.2628798,0.0198151,1,0.9896284,35147,0.099265,0.1289782,0.0601903,0.090728,0.6016818,0.4766541,0.3162204,0.0697057,0.3613631,0.1703822,0.2293578,0.2403162,0.0774704,135621,822,139,0.3081914,1.03384175,1.394416948,1.09969707,0.351957523,2.422297577,3.450194547,391
430200,72.44870536,13.53461709,0.170552392,31566,13994.875,512746,0.0162059,0.0288641,76890,114531,0.0043573,0.0209974,1261,1086,0.1800159,0.2302026,0.1697066,0.2108656,0.4258525,0.2292818,0.3919822,0.2362205,0,0,0.4405594,0.5383615,633500,1000001,4,5,72.4487054,0.7486122,0.6381215,0.1324346,0.2615101,0.0095163,0.0055249,0.0951626,0.0948435,0.02,0.026,1861,645,641,9.8,45.9,2.5,4.2,15.8,476,449,0.9432773,0.0155902,0.0200445,0.0267261,0.2605791,0.169265,0.1447662,0.6124722,0,0.0467706,0.1046771,0.0712695,0.0979955,0.233853,0.0690423,0.013363,0.7920168,0.7920168,0.1654676,867,823,0.9492503,0.0874848,0.1202916,0.0704739,0.4422843,0.2272175,0.0522479,0.9675425,0.0046368,0.2225657,0.194745,0.2040185,0.3230294,0.0340031,0.0231839,0.8477508,0.9951397,73434,0.029247,0.0427873,0.1420095,0.0352057,0.1269778,0.7745253,0.2515823,0.21875,0.1831487,0.0653595,0.0181818,0.0221088,0.3514739,512746,2130,380,0.3630289,2.630341343,1.205347212,-5.434797853,1.500830291,2.233069984,3.260966795,698
430301,71.85313594,12.9885686,0.168640577,0,0,392170,0.0459472,0.0965412,75064,100549,0.0109157,0.0322967,4255,4576,0.0817861,0.1059878,0.2145711,0.1822552,0.160047,0.1807255,0.2274105,0.1836124,0,0,0.4243887,0.4921853,332500,671700,0,1,71.8531359,0.7889542,0.7698864,0.0458284,0.0402098,0.0150411,0.0170455,0.1186839,0.1560315,0.01,0.013,1389,737,641,9.4,44.5,3.2,4.2,15.5,1685,1649,0.978635,0.0036386,0.0151607,0.2098241,0.396604,0.1764706,0.0321407,0.8107944,0.004245,0.0545785,0.0363857,0.0818678,0.1158278,0.253487,0.0927835,0.1989084,0.9916914,0.9916914,0.1189863,1767,1711,0.9683079,0.0081823,0.043834,0.2559907,0.4956166,0.1531268,0.0432496,0.9373259,0,0.0870474,0.112117,0.0995822,0.316156,0.1538997,0.2318942,0.983588,0.9959088,63408,0.027174,0.0340843,0.0351893,0.0033408,0.0799555,0.9351893,0.1995546,0.1654788,0.0690423,0.1163793,0.1321839,0.0160557,0.3205089,392170,1602,283,0.1661613,1.568289649,3.859254182,0.600267107,3.23451855,4.887137155,5.915034127,391
430302,71.23958889,14.87488549,0.236196564,7807,0,266000,0.0554995,0.0402802,53841,76712,0.0232938,0.0137374,5996,5710,0.1244163,0.0970228,0.2398265,0.2194396,0.1257505,0.1211909,0.3173628,0.3527273,0.0787037,0,0.3459302,0.4463817,260300,620400,2,2,71.2395889,0.7123082,0.6376532,0.0483656,0.0600701,0.0271848,0.0309982,0.1856238,0.2525394,0.03,0.021,1389,640,641,8.2,44.5,1.6,4.1,14.4,2529,2442,0.9655991,0.00819,0.026208,0.2043407,0.2628992,0.0827191,0.0315315,0.5782146,0,0.0192465,0.0102375,0.0528256,0.034398,0.0962326,0.1384111,0.2645373,0.9873468,0.9873468,0.0982562,2505,2399,0.9576846,0.0350146,0.1079616,0.4389329,0.308045,0.088787,0.0212589,0.9630128,0,0.0443847,0.0571621,0.0975118,0.1378615,0.2252858,0.4377942,0.9848303,0.9970821,41814,0.049327,0.0474174,0.0346044,0.0251974,0.1318663,0.8790526,0.2361834,0.1179237,0.0915505,0.3006369,0.047619,0.0351659,0.2407132,266000,1333,175,0.3841114,2.162684891,2.46830847,0.886791765,2.420972371,3.49619108,4.524088052,391
430400,66.12760754,14.42756513,0.181012349,0,0,506526,0.0330539,0.0164474,74773,121500,0.0088195,0.0083916,4175,4260,0.3116168,0.4007042,0.2512575,0.2429577,0.148982,0.15,0.2043302,0.1916084,0,0,0.513532,0.5956449,440200,881300,1,1,66.1276075,0.502994,0.3629108,0.3861078,0.5110329,0.0083832,0,0.0730539,0.0976526,0.08,0.097,585,752,641,8.7,43.1,3.4,3,14.7,1517,1478,0.9742914,0.0081191,0.0236806,0.2036536,0.3565629,0.17659,0.0730717,0.7936401,0.0040595,0.0480379,0.0392422,0.0385656,0.1258457,0.3782138,0.1515562,0.0602165,0.9953856,0.9953856,0.0940644,1527,1452,0.9508841,0.0075758,0.0516529,0.2651515,0.4731405,0.1618457,0.0406336,0.9719008,0,0.0553719,0.0305785,0.1859504,0.4421488,0.1942149,0.0818182,0.9927964,1,62789,0.054564,0.0336077,0.2051798,0.0002514,0.0668846,0.7696756,0.2275585,0.1503646,0.2456626,0.1410256,0.0491803,0.0254268,0.5001816,506526,1852,262,0.1583221,4.175490652,-9.236748223,-2.04E-02,1.601535746,-15.11661561,-20.99647391,47
430501,61.52850148,13.56734477,0.157664738,0,0,363575,0.0300903,0.0660515,78851,108170,0.0154994,0,3991,4136,0.1192684,0.1013056,0.1951892,0.2183269,0.1480832,0.1409574,0.2732491,0.2440303,0.047619,0,0.5669761,0.5467413,387000,795300,0,0,61.5285015,0.8088198,0.7821566,0.059133,0.0892166,0.0107742,0.002176,0.0831872,0.0974371,0.01,0.012,585,703,654,10,41.1,4,3.8,15.5,1803,1742,0.9661675,0.0063146,0.0332951,0.1383467,0.3576349,0.1613088,0.0642939,0.7554535,0.0040184,0.0499426,0.0367394,0.0522388,0.1377727,0.1894374,0.1165327,0.1785304,0.9872435,0.9872435,0.0973799,1755,1666,0.9492878,0.0264106,0.1140456,0.2911164,0.3613445,0.1632653,0.0438175,0.9789132,0,0.0194647,0.0665045,0.217356,0.2862936,0.1686942,0.2319546,0.9908832,0.9939976,50261,0.038183,0.0281606,0.0631395,0.0102321,0.0806089,0.9139007,0.2016471,0.1362615,0.0918393,0.1683778,0,0.0181087,0.4208585,363575,1213,212,0.238806,2.728510655,-9.57E-02,-0.405866979,3.113971403,0.93204369,1.959940556,47
430502,65.25433715,14.92664541,0.185528401,0,0,340100,0.041538,0.0444746,60036,77029,0,0.005265,6587,6633,0.0970093,0.0987487,0.1839988,0.1839288,0.1669956,0.1833258,0.359655,0.2920323,0,0,0.4556912,0.6058589,353500,751600,0,0,65.2543372,0.7904964,0.7275742,0.0534386,0.0609076,0.010627,0.0343736,0.1096098,0.1687019,0.02,0.006,585,798,654,8.6,41.5,4.8,2.3,14.3,3120,3014,0.9660257,0.0053086,0.021566,0.1376908,0.2322495,0.1177837,0.0315196,0.4608494,0,0.0238885,0.0507631,0.0517585,0.0507631,0.142004,0.0703384,0.1566025,0.9810898,0.9810898,0.0762527,3082,2933,0.9516548,0.0231845,0.1431981,0.4002728,0.3146949,0.0951244,0.0235254,0.8196931,0,0.10422,0.0856778,0.092711,0.2685422,0.1163683,0.3241688,0.9837767,0.9948858,44145,0.0612,0.0371622,0.0433937,0.0181056,0.0969624,0.9109681,0.1876403,0.162053,0.086937,0.2154066,0.0496894,0.0349424,0.3857807,340100,1485,197,0.4538819,2.416738392,4.027269916,1.058797193,2.773831927,5.055155337,6.083052312,47
430600,71.78464305,16.20063944,0.197644756,0,0,500001,0.0575489,0.0303526,92347,129607,0.0219702,0.0065646,4297,4283,0.3441936,0.3187018,0.2490109,0.2360495,0.1743077,0.2227411,0.1652542,0.1568198,0,0,0.5614936,0.5493281,552100,951300,1,1,71.7846431,0.5138469,0.4727995,0.3935304,0.409993,0.0051199,0.0135419,0.0626018,0.0889563,0.09,0.082,585,789,654,7.7,40.7,4.5,1.4,13.3,1472,1416,0.9619565,0,0,0.1009887,0.4470339,0.2330509,0.1518362,0.9187853,0,0.0331921,0.0310734,0.1370057,0.0861582,0.3841808,0.1829096,0.0783898,0.9911685,0.9911685,0.0479143,1475,1411,0.9566101,0,0.0163005,0.112686,0.3550673,0.3692417,0.1467045,0.9827068,0,0.0368421,0.112782,0.131579,0.4518797,0.1917293,0.075188,1,1,91583,0.025497,0.0171306,0.219883,0.0224561,0.0673684,0.7382456,0.242807,0.1412866,0.2224561,0.0661479,0,0.0137931,0.5375862,500001,1823,370,0.0670904,2.145651839,10.17140445,-1.31E-02,2.801649079,11.19928983,12.2271868,47
430701,85.38141154,20.21774231,0.240468299,0,0,485700,0.0920378,0.0696471,67083,91773,0.0212993,0.002576,5171,5413,0.3130922,0.4093848,0.2421195,0.2510622,0.1637981,0.1317199,0.2530439,0.2792375,0,0,0.5186598,0.5764061,452400,906300,1,1,85.3814115,0.4894604,0.3687419,0.3538967,0.4646222,0.0104429,0.034177,0.1111971,0.0923702,0.14,0.093,1126,748,695,6.6,39,4,1.6,11.8,1938,1889,0.9747162,0.0095289,0.0100582,0.1402859,0.3398623,0.1434622,0.0354685,0.6622552,0,0.0037057,0.0158814,0.0185283,0.0402329,0.2493383,0.3197459,0.0312335,1,1,0.0977932,1971,1895,0.9614409,0.0110818,0.1614776,0.2585752,0.3836412,0.1408971,0.0443272,0.9320242,0.0060423,0.0166163,0.0271903,0.0490937,0.3814199,0.4660121,0.0596677,0.9964485,0.9963061,58504,0.045014,0.0178947,0.2142713,0.0026204,0.071155,0.7673856,0.2322112,0.1521871,0.2481355,0.1107644,0,0.0378743,0.4183793,485700,1630,242,0.321334,4.289451348,6.527288504,-2.857053558,2.02106155,7.555174165,8.58307114,261
430721,82.33190609,19.76783507,0.245537327,0,0,348700,0.0703907,0.1021291,49167,60862,0.0350318,0.010906,3193,3253,0.3673661,0.3977866,0.2073285,0.1976637,0.201378,0.221949,0.3425853,0.340604,0,0,0.4314981,0.4278169,334500,615200,1,1,82.3319061,0.4870028,0.458961,0.3629815,0.431909,0.0097087,0.0070704,0.1202631,0.0673225,0.14,0.093,1126,833,706,5.9,40.6,3.8,0.4,11.7,1324,1261,0.9524169,0.0174465,0.0285488,0.1800159,0.2751784,0.0681998,0.0134814,0.3314829,0,0.0348929,0.0436162,0.1363997,0.0515464,0.1903251,0.1213323,0.0047581,0.9916918,0.9916918,0.0747978,1235,1155,0.9352227,0.0147186,0.1316017,0.382684,0.3930736,0.0666667,0.0112554,0.6062874,0,0.0763473,0.3068862,0.0508982,0.2859281,0.2200599,0.0598802,1,1,42639,0.026335,0.0314685,0.1652835,0.0103734,0.0674274,0.786307,0.1649378,0.2126556,0.2320194,0.172,0.0606061,0.0428967,0.3625461,348700,1157,220,0.4171292,3.344953683,1.281934991,-1.703865051,2.128595696,2.309788103,3.337685045,261
430723,99.84889311,22.30383869,0.342086425,0,0,101104,0.1422425,0.1338527,46268,59226,0.0085627,0.0244193,3727,4249,0.4518379,0.5537773,0.2017709,0.2522947,0.1470352,0.1030831,0.3984088,0.372841,0.0480349,0,0.3858593,0.5675955,199300,509800,0,0,99.8488931,0.3799302,0.2553542,0.3903944,0.5420099,0.0244164,0.0334196,0.1685001,0.1692163,0.18,0.217,1126,833,706,5.4,39.2,4.4,1.5,10.8,1734,1634,0.9423299,0,0.0538556,0.123011,0.1168911,0,0,0.0208078,0,0.0550796,0.0305998,0.1505508,0.0379437,0.0140759,0.005508,0,0.9757785,0.9757785,0.0863309,1640,1547,0.9432927,0.0426632,0.2320621,0.5591468,0.1616031,0.0045249,0,0.0833333,0,0.1711712,0.4752252,0.2027027,0.045045,0.0585586,0.0315315,0.9908537,1,15238,0.086213,0.0265716,0.1616843,0.0151077,0.1305047,0.753134,0.1427194,0.2336869,0.2703311,0.2332016,0.0285714,0.0523256,0.2836379,101104,493,130,0.7062423,2.753927256,0.646319876,-0.794237534,0.314769774,1.674199195,2.702096164,261
430724,85.00872811,20.10081757,0.292271887,0,0,120996,0.1409779,0.1556503,39831,58113,0.0117396,0.0097236,4196,4706,0.4971401,0.5658733,0.1832698,0.1991075,0.2056721,0.1313217,0.411985,0.3126919,0,0,0.4149235,0.4114642,202200,482100,0,0,85.0087281,0.4230219,0.2362941,0.4156339,0.6134722,0.0219256,0,0.1101049,0.1047599,0.18,0.306,1126,833,801,5.2,38.6,4.2,2,10.4,1943,1869,0.9619145,0.0048154,0.0321027,0.1391118,0.1075441,0.0037453,0.0048154,0.035313,0,0.0540396,0.0716961,0.128946,0.0090958,0.0192616,0.0042804,0.0048154,0.9794133,0.9794133,0.1057744,1962,1852,0.9439347,0.0426566,0.2321814,0.5593953,0.1614471,0.0043197,0,0.0864662,0,0.1729323,0.4755639,0.1992481,0.0488722,0.0620301,0.0338346,0.9913354,1,18236,0.086335,0.0259881,0.1619662,0.0153102,0.1302713,0.7531561,0.1426269,0.2334139,0.2702122,0.2317881,0.0239521,0.0520653,0.2835821,120996,589,155,0.7078652,2.975212228,-11.20677566,-1.146062783,0.340277812,-17.08664457,-22.96650287,261
