"","area","year","race","income","count"
"40736",199800,"09","asian","l",382
"40737",199900,"09","asian","l",94
"40738",201110,"09","asian","l",30
"40739",201120,"09","asian","l",75
"40740",201200,"09","asian","l",44
"40741",201301,"09","asian","l",52
"40742",201302,"09","asian","l",309
"40743",201401,"09","asian","l",119
"40744",201402,"09","asian","l",149
"40745",201501,"09","asian","l",110
"40746",201503,"09","asian","l",51
"40747",201504,"09","asian","l",27
"40748",201600,"09","asian","l",116
"40749",201700,"09","asian","l",170
"40750",203100,"09","asian","l",8
"40751",203200,"09","asian","l",13
"40752",203300,"09","asian","l",23
"40753",203500,"09","asian","l",95
"40754",203600,"09","asian","l",26
"40755",203710,"09","asian","l",21
"40756",203720,"09","asian","l",35
"40757",203800,"09","asian","l",25
"40758",203900,"09","asian","l",23
"40759",204110,"09","asian","l",17
"40760",204120,"09","asian","l",13
"40761",204200,"09","asian","l",89
"40762",204300,"09","asian","l",75
"40763",204410,"09","asian","l",27
"40764",204420,"09","asian","l",22
"40765",204600,"09","asian","l",20
"40766",204700,"09","asian","l",27
"40767",204810,"09","asian","l",29
"40768",204820,"09","asian","l",4
"40769",204910,"09","asian","l",8
"40770",204920,"09","asian","l",4
"40771",205120,"09","asian","l",13
"40772",206010,"09","asian","l",430
"40773",206030,"09","asian","l",7
"40774",206040,"09","asian","l",165
"40775",206050,"09","asian","l",45
"40776",206200,"09","asian","l",992
"40777",206300,"09","asian","l",65
"40778",207100,"09","asian","l",2230
"40779",207300,"09","asian","l",626
"40780",207500,"09","asian","l",1706
"40781",207900,"09","asian","l",547
"40782",208000,"09","asian","l",56
"40783",208300,"09","asian","l",199
"40784",208400,"09","asian","l",464
"40785",208500,"09","asian","l",460
"40786",208610,"09","asian","l",460
"40787",208620,"09","asian","l",511
"40788",208720,"09","asian","l",91
"40789",208800,"09","asian","l",636
"40790",209300,"09","asian","l",63
"40791",209520,"09","asian","l",151
"40792",209810,"09","asian","l",12
"40793",209820,"09","asian","l",23
"40794",210010,"09","asian","l",170
"40795",211000,"09","asian","l",103
"40796",211110,"09","asian","l",705
"40797",211200,"09","asian","l",222
"40798",211310,"09","asian","l",122
"40799",211410,"09","asian","l",496
"40800",211420,"09","asian","l",212
"40801",211500,"09","asian","l",405
"40802",211701,"09","asian","l",489
"40803",211702,"09","asian","l",1449
"40804",211801,"09","asian","l",1760
"40805",211802,"09","asian","l",749
"40806",212100,"09","asian","l",1306
"40807",212420,"09","asian","l",388
"40808",212500,"09","asian","l",514
"40809",212610,"09","asian","l",562
"40810",212620,"09","asian","l",765
"40811",212700,"09","asian","l",408
"40812",212800,"09","asian","l",159
"40813",212900,"09","asian","l",236
"40814",213100,"09","asian","l",268
"40815",213201,"09","asian","l",474
"40816",213202,"09","asian","l",277
"40817",213310,"09","asian","l",294
"40818",213320,"09","asian","l",304
"40819",213402,"09","asian","l",323
"40820",214000,"09","asian","l",23
"40821",214100,"09","asian","l",28
"40822",214400,"09","asian","l",28
"40823",214500,"09","asian","l",772
"40824",214600,"09","asian","l",39
"40825",214700,"09","asian","l",13
"40826",214800,"09","asian","l",28
"40827",214900,"09","asian","l",142
"40828",216100,"09","asian","l",110
"40829",216200,"09","asian","l",161
"40830",216300,"09","asian","l",182
"40831",216400,"09","asian","l",130
"40832",216700,"09","asian","l",51
"40833",216800,"09","asian","l",31
"40834",216900,"09","asian","l",42
"40835",217000,"09","asian","l",113
"40836",217100,"09","asian","l",63
"40837",217200,"09","asian","l",85
"40838",218110,"09","asian","l",67
"40839",218120,"09","asian","l",153
"40840",218210,"09","asian","l",25
"40841",218220,"09","asian","l",41
"40842",218300,"09","asian","l",41
"40843",218400,"09","asian","l",36
"40844",218500,"09","asian","l",21
"40845",218600,"09","asian","l",21
"40846",218700,"09","asian","l",22
"40847",218800,"09","asian","l",33
"40848",218900,"09","asian","l",98
"40849",219010,"09","asian","l",62
"40850",219020,"09","asian","l",38
"40851",219300,"09","asian","l",130
"40852",219500,"09","asian","l",155
"40853",219700,"09","asian","l",15
"40854",219800,"09","asian","l",23
"40855",219900,"09","asian","l",36
"40856",220000,"09","asian","l",56
"40857",220100,"09","asian","l",27
"40858",221110,"09","asian","l",83
"40859",221120,"09","asian","l",20
"40860",221210,"09","asian","l",41
"40861",221220,"09","asian","l",50
"40862",221301,"09","asian","l",177
"40863",221302,"09","asian","l",85
"40864",221400,"09","asian","l",43
"40865",221500,"09","asian","l",149
"40866",221600,"09","asian","l",11
"40867",221710,"09","asian","l",43
"40868",221810,"09","asian","l",317
"40869",221820,"09","asian","l",432
"40870",221900,"09","asian","l",506
"40871",222000,"09","asian","l",16
"40872",222100,"09","asian","l",31
"40873",222200,"09","asian","l",31
"40874",222500,"09","asian","l",20
"40875",222600,"09","asian","l",54
"40876",224020,"09","asian","l",9
"40877",224200,"09","asian","l",3
"40878",224310,"09","asian","l",33
"40879",224320,"09","asian","l",40
"40880",224410,"09","asian","l",134
"40881",224420,"09","asian","l",29
"40882",224600,"09","asian","l",19
"40883",226000,"09","asian","l",126
"40884",226410,"09","asian","l",15
"40885",226420,"09","asian","l",7
"40886",226700,"09","asian","l",13
"40887",227010,"09","asian","l",3
"40888",227020,"09","asian","l",2
"40889",228100,"09","asian","l",5
"40890",228210,"09","asian","l",0
"40891",228220,"09","asian","l",2
"40892",228310,"09","asian","l",4
"40893",228320,"09","asian","l",1
"40894",228410,"09","asian","l",1
"40895",228420,"09","asian","l",1
"40896",228500,"09","asian","l",3
"40897",228600,"09","asian","l",3
"40898",228710,"09","asian","l",0
"40899",228720,"09","asian","l",2
"40900",228800,"09","asian","l",26
"40901",228900,"09","asian","l",30
"40902",229100,"09","asian","l",0
"40903",229200,"09","asian","l",1
"40904",229300,"09","asian","l",5
"40905",229410,"09","asian","l",3
"40906",229420,"09","asian","l",2
"40907",231100,"09","asian","l",9
"40908",231210,"09","asian","l",8
"40909",231220,"09","asian","l",11
"40910",231300,"09","asian","l",14
"40911",231400,"09","asian","l",56
"40912",231500,"09","asian","l",34
"40913",231600,"09","asian","l",14
"40914",231710,"09","asian","l",11
"40915",231720,"09","asian","l",23
"40916",231800,"09","asian","l",10
"40917",231900,"09","asian","l",11
"40918",232110,"09","asian","l",1
"40919",232120,"09","asian","l",4
"40920",232200,"09","asian","l",6
"40921",232300,"09","asian","l",2
"40922",232400,"09","asian","l",18
"40923",232500,"09","asian","l",4
"40924",232600,"09","asian","l",3
"40925",232700,"09","asian","l",3
"40926",232800,"09","asian","l",1
"40927",234000,"09","asian","l",43
"40928",234200,"09","asian","l",130
"40929",234500,"09","asian","l",10
"40930",234600,"09","asian","l",10
"40931",234700,"09","asian","l",15
"40932",234800,"09","asian","l",10
"40933",234900,"09","asian","l",11
"40934",235100,"09","asian","l",0
"40935",235201,"09","asian","l",2
"40936",235202,"09","asian","l",1
"40937",236000,"09","asian","l",68
"40938",236100,"09","asian","l",109
"40939",236201,"09","asian","l",16
"40940",236400,"09","asian","l",2
"40941",237100,"09","asian","l",6
"40942",237200,"09","asian","l",7
"40943",237300,"09","asian","l",6
"40944",237400,"09","asian","l",2
"40945",237500,"09","asian","l",7
"40946",237600,"09","asian","l",4
"40947",237710,"09","asian","l",7
"40948",237720,"09","asian","l",3
"40949",237800,"09","asian","l",1
"40950",237900,"09","asian","l",5
"40951",238000,"09","asian","l",2
"40952",238100,"09","asian","l",8
"40953",238200,"09","asian","l",8
"40954",238310,"09","asian","l",1
"40955",238320,"09","asian","l",11
"40956",238400,"09","asian","l",5
"40957",239200,"09","asian","l",6
"40958",239310,"09","asian","l",4
"40959",239320,"09","asian","l",3
"40960",239330,"09","asian","l",2
"40961",239500,"09","asian","l",4
"40962",239600,"09","asian","l",6
"40963",239700,"09","asian","l",7
"40964",239800,"09","asian","l",5
"40965",240010,"09","asian","l",6
"40966",240020,"09","asian","l",10
"40967",240200,"09","asian","l",10
"40968",240300,"09","asian","l",5
"40969",240400,"09","asian","l",5
"40970",240500,"09","asian","l",11
"40971",240600,"09","asian","l",4
"40972",240700,"09","asian","l",4
"40973",240800,"09","asian","l",1
"40974",240900,"09","asian","l",5
"40975",241000,"09","asian","l",9
"40976",241110,"09","asian","l",4
"40977",241120,"09","asian","l",4
"40978",241200,"09","asian","l",12
"40979",241300,"09","asian","l",3
"40980",241400,"09","asian","l",1
"40981",242000,"09","asian","l",2
"40982",242200,"09","asian","l",4
"40983",242300,"09","asian","l",4
"40984",242600,"09","asian","l",2
"40985",242700,"09","asian","l",5
"40986",243000,"09","asian","l",3
"40987",243100,"09","asian","l",3
"40988",261101,"09","asian","l",9
"40989",261102,"09","asian","l",4
"40990",261200,"09","asian","l",10
"40991",262200,"09","asian","l",44
"40992",262302,"09","asian","l",12
"40993",262303,"09","asian","l",9
"40994",262500,"09","asian","l",26
"40995",262601,"09","asian","l",20
"40996",262602,"09","asian","l",24
"40997",262800,"09","asian","l",9
"40998",264000,"09","asian","l",10
"40999",264101,"09","asian","l",109
"41000",264301,"09","asian","l",112
"41001",264302,"09","asian","l",65
"41002",265100,"09","asian","l",23
"41003",265200,"09","asian","l",214
"41004",265301,"09","asian","l",180
"41005",265410,"09","asian","l",18
"41006",265420,"09","asian","l",49
"41007",265510,"09","asian","l",515
"41008",265520,"09","asian","l",123
"41009",265600,"09","asian","l",118
"41010",265700,"09","asian","l",86
"41011",267100,"09","asian","l",85
"41012",267200,"09","asian","l",131
"41013",267300,"09","asian","l",579
"41014",267401,"09","asian","l",355
"41015",267402,"09","asian","l",215
"41016",267501,"09","asian","l",367
"41017",267502,"09","asian","l",219
"41018",267600,"09","asian","l",212
"41019",267700,"09","asian","l",244
"41020",267800,"09","asian","l",58
"41021",267900,"09","asian","l",113
"41022",269000,"09","asian","l",36
"41023",269100,"09","asian","l",29
"41024",269300,"09","asian","l",63
"41025",269500,"09","asian","l",15
"41026",269600,"09","asian","l",66
"41027",269700,"09","asian","l",111
"41028",269800,"09","asian","l",211
"41029",269901,"09","asian","l",574
"41030",269902,"09","asian","l",486
"41031",270100,"09","asian","l",389
"41032",270200,"09","asian","l",28
"41033",270300,"09","asian","l",40
"41034",271100,"09","asian","l",225
"41035",271200,"09","asian","l",205
"41036",271300,"09","asian","l",109
"41037",271400,"09","asian","l",48
"41038",271500,"09","asian","l",68
"41039",271600,"09","asian","l",69
"41040",271701,"09","asian","l",312
"41041",271702,"09","asian","l",460
"41042",271801,"09","asian","l",243
"41043",271802,"09","asian","l",416
"41044",271900,"09","asian","l",145
"41045",272100,"09","asian","l",44
"41046",272200,"09","asian","l",193
"41047",272301,"09","asian","l",123
"41048",272302,"09","asian","l",126
"41049",273100,"09","asian","l",32
"41050",273200,"09","asian","l",46
"41051",273300,"09","asian","l",59
"41052",273400,"09","asian","l",73
"41053",273500,"09","asian","l",60
"41054",273700,"09","asian","l",20
"41055",273800,"09","asian","l",98
"41056",273900,"09","asian","l",18
"41057",274100,"09","asian","l",45
"41058",274200,"09","asian","l",6
"41059",275100,"09","asian","l",81
"41060",275200,"09","asian","l",111
"41061",275302,"09","asian","l",129
"41062",275311,"09","asian","l",216
"41063",275400,"09","asian","l",56
"41064",275510,"09","asian","l",79
"41065",275520,"09","asian","l",55
"41066",275601,"09","asian","l",125
"41067",276000,"09","asian","l",49
"41068",276100,"09","asian","l",64
"41069",276400,"09","asian","l",17
"41070",276500,"09","asian","l",20
"41071",276602,"09","asian","l",243
"41072",277000,"09","asian","l",61
"41073",277100,"09","asian","l",0
"41074",277200,"09","asian","l",103
"41075",277400,"09","asian","l",68
"41076",278100,"09","asian","l",6
"41077",291110,"09","asian","l",28
"41078",291120,"09","asian","l",22
"41079",291130,"09","asian","l",48
"41080",291210,"09","asian","l",186
"41081",291220,"09","asian","l",173
"41082",291300,"09","asian","l",131
"41083",292000,"09","asian","l",125
"41084",293201,"09","asian","l",333
"41085",293202,"09","asian","l",130
"41086",293301,"09","asian","l",140
"41087",293302,"09","asian","l",136
"41088",293304,"09","asian","l",140
"41089",293305,"09","asian","l",101
"41090",294110,"09","asian","l",21
"41091",294120,"09","asian","l",12
"41092",294200,"09","asian","l",33
"41093",294300,"09","asian","l",80
"41094",294410,"09","asian","l",121
"41095",294420,"09","asian","l",69
"41096",294510,"09","asian","l",13
"41097",294520,"09","asian","l",19
"41098",294610,"09","asian","l",22
"41099",294620,"09","asian","l",14
"41100",294700,"09","asian","l",20
"41101",294810,"09","asian","l",11
"41102",294820,"09","asian","l",16
"41103",294830,"09","asian","l",27
"41104",294900,"09","asian","l",28
"41105",295101,"09","asian","l",54
"41106",296210,"09","asian","l",15
"41107",296220,"09","asian","l",141
"41108",296300,"09","asian","l",111
"41109",296400,"09","asian","l",33
"41110",296500,"09","asian","l",28
"41111",296600,"09","asian","l",66
"41112",296900,"09","asian","l",106
"41113",297000,"09","asian","l",30
"41114",297110,"09","asian","l",32
"41115",297120,"09","asian","l",55
"41116",297200,"09","asian","l",69
"41117",297300,"09","asian","l",28
"41118",297500,"09","asian","l",13
"41119",297600,"09","asian","l",83
"41120",300100,"09","asian","l",79
"41121",300200,"09","asian","l",147
"41122",300300,"09","asian","l",106
"41123",300400,"09","asian","l",88
"41124",300501,"09","asian","l",131
"41125",300502,"09","asian","l",193
"41126",300600,"09","asian","l",204
"41127",300701,"09","asian","l",25
"41128",300702,"09","asian","l",37
"41129",300800,"09","asian","l",152
"41130",300901,"09","asian","l",71
"41131",300902,"09","asian","l",39
"41132",301000,"09","asian","l",227
"41133",301100,"09","asian","l",111
"41134",301202,"09","asian","l",302
"41135",301203,"09","asian","l",92
"41136",301204,"09","asian","l",210
"41137",301300,"09","asian","l",3
"41138",301400,"09","asian","l",25
"41139",301501,"09","asian","l",13
"41140",301502,"09","asian","l",170
"41141",301601,"09","asian","l",176
"41142",301602,"09","asian","l",165
"41143",301701,"09","asian","l",94
"41144",301702,"09","asian","l",151
"41145",301800,"09","asian","l",366
"41146",301900,"09","asian","l",261
"41147",302001,"09","asian","l",426
"41148",302002,"09","asian","l",66
"41149",302102,"09","asian","l",177
"41150",302103,"09","asian","l",234
"41151",302104,"09","asian","l",221
"41152",302201,"09","asian","l",121
"41153",302202,"09","asian","l",134
"41154",302301,"09","asian","l",126
"41155",302302,"09","asian","l",171
"41156",302400,"09","asian","l",182
"41157",302501,"09","asian","l",268
"41158",302502,"09","asian","l",170
"41159",310100,"09","asian","l",30
"41160",310200,"09","asian","l",176
"41161",310300,"09","asian","l",7
"41162",310400,"09","asian","l",23
"41163",310500,"09","asian","l",53
"41164",310600,"09","asian","l",175
"41165",310701,"09","asian","l",80
"41166",310702,"09","asian","l",229
"41167",310703,"09","asian","l",102
"41168",310800,"09","asian","l",85
"41169",310900,"09","asian","l",41
"41170",311000,"09","asian","l",43
"41171",311100,"09","asian","l",0
"41172",311200,"09","asian","l",25
"41173",311300,"09","asian","l",38
"41174",311400,"09","asian","l",13
"41175",311500,"09","asian","l",63
"41176",311600,"09","asian","l",100
"41177",311700,"09","asian","l",100
"41178",311800,"09","asian","l",139
"41179",320100,"09","asian","l",15
"41180",320200,"09","asian","l",17
"41181",320300,"09","asian","l",19
"41182",400203,"09","asian","l",21
"41183",400204,"09","asian","l",43
"41184",400205,"09","asian","l",21
"41185",400206,"09","asian","l",53
"41186",400302,"09","asian","l",9
"41187",400303,"09","asian","l",3
"41188",400304,"09","asian","l",113
"41189",400402,"09","asian","l",15
"41190",400500,"09","asian","l",2
"41191",400602,"09","asian","l",26
"41192",400603,"09","asian","l",62
"41193",400604,"09","asian","l",68
"41194",400800,"09","asian","l",65
"41195",400900,"09","asian","l",27
"41196",401001,"09","asian","l",3
"41197",401002,"09","asian","l",13
"41198",401101,"09","asian","l",45
"41199",401102,"09","asian","l",19
"41200",401201,"09","asian","l",11
"41201",401202,"09","asian","l",51
"41202",401203,"09","asian","l",29
"41203",401302,"09","asian","l",55
"41204",401311,"09","asian","l",98
"41205",401312,"09","asian","l",35
"41206",401500,"09","asian","l",39
"41207",401601,"09","asian","l",44
"41208",401602,"09","asian","l",38
"41209",401603,"09","asian","l",21
"41210",401701,"09","asian","l",31
"41211",401703,"09","asian","l",136
"41212",401704,"09","asian","l",78
"41213",401800,"09","asian","l",111
"41214",401902,"09","asian","l",91
"41215",402000,"09","asian","l",150
"41216",402101,"09","asian","l",23
"41217",402102,"09","asian","l",46
"41218",402200,"09","asian","l",51
"41219",402301,"09","asian","l",45
"41220",402302,"09","asian","l",62
"41221",402401,"09","asian","l",59
"41222",402402,"09","asian","l",233
"41223",402403,"09","asian","l",49
"41224",402501,"09","asian","l",26
"41225",402502,"09","asian","l",84
"41226",402600,"09","asian","l",71
"41227",402702,"09","asian","l",44
"41228",402703,"09","asian","l",51
"41229",402704,"09","asian","l",42
"41230",402801,"09","asian","l",20
"41231",402802,"09","asian","l",86
"41232",402901,"09","asian","l",71
"41233",402902,"09","asian","l",48
"41234",403000,"09","asian","l",35
"41235",403303,"09","asian","l",66
"41236",403304,"09","asian","l",311
"41237",403305,"09","asian","l",190
"41238",403312,"09","asian","l",137
"41239",403316,"09","asian","l",222
"41240",403317,"09","asian","l",80
"41241",403318,"09","asian","l",57
"41242",403319,"09","asian","l",350
"41243",403320,"09","asian","l",254
"41244",403321,"09","asian","l",223
"41245",403322,"09","asian","l",182
"41246",403323,"09","asian","l",345
"41247",403324,"09","asian","l",466
"41248",403325,"09","asian","l",141
"41249",403401,"09","asian","l",227
"41250",403402,"09","asian","l",102
"41251",403403,"09","asian","l",257
"41252",403404,"09","asian","l",14
"41253",403405,"09","asian","l",120
"41254",403406,"09","asian","l",142
"41255",403407,"09","asian","l",65
"41256",403408,"09","asian","l",296
"41257",403600,"09","asian","l",114
"41258",403702,"09","asian","l",46
"41259",403703,"09","asian","l",71
"41260",403721,"09","asian","l",73
"41261",403722,"09","asian","l",88
"41262",403801,"09","asian","l",98
"41263",403802,"09","asian","l",66
"41264",403901,"09","asian","l",20
"41265",403902,"09","asian","l",26
"41266",404000,"09","asian","l",70
"41267",404100,"09","asian","l",18
"41268",404200,"09","asian","l",53
"41269",404301,"09","asian","l",34
"41270",404302,"09","asian","l",17
"41271",404401,"09","asian","l",25
"41272",404402,"09","asian","l",25
"41273",404501,"09","asian","l",12
"41274",404502,"09","asian","l",99
"41275",404600,"09","asian","l",3
"41276",404701,"09","asian","l",75
"41277",404702,"09","asian","l",126
"41278",404703,"09","asian","l",20
"41279",404801,"09","asian","l",82
"41280",404802,"09","asian","l",57
"41281",404803,"09","asian","l",8
"41282",404901,"09","asian","l",74
"41283",404902,"09","asian","l",46
"41284",404903,"09","asian","l",74
"41285",405001,"09","asian","l",47
"41286",405002,"09","asian","l",22
"41287",405101,"09","asian","l",79
"41288",405102,"09","asian","l",128
"41289",405201,"09","asian","l",42
"41290",405202,"09","asian","l",105
"41291",405203,"09","asian","l",47
"41292",405300,"09","asian","l",138
"41293",405400,"09","asian","l",33
"41294",405500,"09","asian","l",111
"41295",405600,"09","asian","l",73
"41296",405700,"09","asian","l",139
"41297",405800,"09","asian","l",63
"41298",405900,"09","asian","l",47
"41299",406000,"09","asian","l",45
"41300",406101,"09","asian","l",21
"41301",406102,"09","asian","l",102
"41302",406200,"09","asian","l",115
"41303",406300,"09","asian","l",137
"41304",406402,"09","asian","l",7
"41305",406411,"09","asian","l",32
"41306",406412,"09","asian","l",22
"41307",406500,"09","asian","l",128
"41308",406601,"09","asian","l",63
"41309",406602,"09","asian","l",68
"41310",406700,"09","asian","l",191
"41311",406800,"09","asian","l",136
"41312",406900,"09","asian","l",141
"41313",407001,"09","asian","l",34
"41314",407002,"09","asian","l",14
"41315",407101,"09","asian","l",58
"41316",407102,"09","asian","l",53
"41317",407200,"09","asian","l",28
"41318",407301,"09","asian","l",51
"41319",407302,"09","asian","l",14
"41320",407400,"09","asian","l",68
"41321",407500,"09","asian","l",99
"41322",407600,"09","asian","l",98
"41323",407701,"09","asian","l",127
"41324",407702,"09","asian","l",123
"41325",407800,"09","asian","l",61
"41326",407900,"09","asian","l",61
"41327",408001,"09","asian","l",365
"41328",408002,"09","asian","l",159
"41329",408101,"09","asian","l",363
"41330",408102,"09","asian","l",79
"41331",408132,"09","asian","l",26
"41332",408133,"09","asian","l",286
"41333",408134,"09","asian","l",78
"41334",408135,"09","asian","l",199
"41335",408202,"09","asian","l",2
"41336",408211,"09","asian","l",556
"41337",408212,"09","asian","l",194
"41338",408301,"09","asian","l",38
"41339",408302,"09","asian","l",41
"41340",408303,"09","asian","l",41
"41341",408401,"09","asian","l",166
"41342",408402,"09","asian","l",108
"41343",408501,"09","asian","l",47
"41344",408502,"09","asian","l",362
"41345",408503,"09","asian","l",249
"41346",408601,"09","asian","l",215
"41347",408623,"09","asian","l",198
"41348",408624,"09","asian","l",239
"41349",408625,"09","asian","l",218
"41350",408626,"09","asian","l",493
"41351",408627,"09","asian","l",130
"41352",408628,"09","asian","l",684
"41353",408629,"09","asian","l",179
"41354",408703,"09","asian","l",432
"41355",408704,"09","asian","l",336
"41356",408705,"09","asian","l",446
"41357",408706,"09","asian","l",134
"41358",408721,"09","asian","l",745
"41359",408722,"09","asian","l",248
"41360",408800,"09","asian","l",82
"41361",430001,"09","asian","l",36
"41362",430002,"09","asian","l",116
"41363",430101,"09","asian","l",76
"41364",430102,"09","asian","l",18
"41365",430200,"09","asian","l",3
"41366",430301,"09","asian","l",13
"41367",430302,"09","asian","l",39
"41368",430400,"09","asian","l",128
"41369",430501,"09","asian","l",36
"41370",430502,"09","asian","l",46
"41371",430600,"09","asian","l",96
"41372",430701,"09","asian","l",237
"41373",430721,"09","asian","l",194
"41374",430723,"09","asian","l",323
"41375",430724,"09","asian","l",368
"41376",430801,"09","asian","l",718
"41377",430802,"09","asian","l",146
"41378",430803,"09","asian","l",223
"41379",430900,"09","asian","l",150
"41380",431001,"09","asian","l",70
"41381",431002,"09","asian","l",29
"41382",431100,"09","asian","l",104
"41383",431200,"09","asian","l",13
"41384",431300,"09","asian","l",17
"41385",431400,"09","asian","l",88
"41386",431500,"09","asian","l",237
"41387",431600,"09","asian","l",175
"41388",431700,"09","asian","l",326
"41389",431800,"09","asian","l",434
"41390",431900,"09","asian","l",255
"41391",432000,"09","asian","l",344
"41392",432101,"09","asian","l",181
"41393",432102,"09","asian","l",271
"41394",432201,"09","asian","l",370
"41395",432202,"09","asian","l",236
"41396",432300,"09","asian","l",141
"41397",432401,"09","asian","l",142
"41398",432402,"09","asian","l",304
"41399",432500,"09","asian","l",234
"41400",432601,"09","asian","l",192
"41401",432602,"09","asian","l",164
"41402",432700,"09","asian","l",77
"41403",432801,"09","asian","l",94
"41404",432802,"09","asian","l",288
"41405",432901,"09","asian","l",254
"41406",432902,"09","asian","l",84
"41407",433100,"09","asian","l",321
"41408",433200,"09","asian","l",211
"41409",433301,"09","asian","l",380
"41410",433302,"09","asian","l",24
"41411",433303,"09","asian","l",261
"41412",433401,"09","asian","l",84
"41413",433402,"09","asian","l",123
"41414",433403,"09","asian","l",57
"41415",433501,"09","asian","l",23
"41416",433502,"09","asian","l",152
"41417",433601,"09","asian","l",311
"41418",433602,"09","asian","l",203
"41419",433700,"09","asian","l",25
"41420",433801,"09","asian","l",40
"41421",433802,"09","asian","l",53
"41422",433901,"09","asian","l",189
"41423",433902,"09","asian","l",44
"41424",434001,"09","asian","l",11
"41425",434002,"09","asian","l",45
"41426",460000,"09","asian","l",41
"41427",460200,"09","asian","l",14
"41428",460301,"09","asian","l",13
"41429",460302,"09","asian","l",20
"41430",460501,"09","asian","l",37
"41431",460502,"09","asian","l",57
"41432",460600,"09","asian","l",63
"41433",460700,"09","asian","l",44
"41434",460800,"09","asian","l",28
"41435",460900,"09","asian","l",46
"41436",461000,"09","asian","l",55
"41437",461100,"09","asian","l",32
"41438",461200,"09","asian","l",18
"41439",461300,"09","asian","l",71
"41440",461400,"09","asian","l",34
"41441",461500,"09","asian","l",62
"41442",461600,"09","asian","l",53
"41443",461900,"09","asian","l",315
"41444",462000,"09","asian","l",52
"41445",462100,"09","asian","l",71
"41446",462200,"09","asian","l",404
"41447",462300,"09","asian","l",215
"41448",462400,"09","asian","l",53
"41449",462500,"09","asian","l",86
"41450",462600,"09","asian","l",32
"41451",462700,"09","asian","l",140
"41452",462800,"09","asian","l",47
"41453",462900,"09","asian","l",33
"41454",463000,"09","asian","l",14
"41455",463101,"09","asian","l",88
"41456",463102,"09","asian","l",58
"41457",463200,"09","asian","l",88
"41458",463300,"09","asian","l",56
"41459",463400,"09","asian","l",319
"41460",463500,"09","asian","l",347
"41461",463600,"09","asian","l",655
"41462",463700,"09","asian","l",19
"41463",463800,"09","asian","l",50
"41464",463900,"09","asian","l",59
"41465",464000,"09","asian","l",138
"41466",464100,"09","asian","l",131
"41467",464200,"09","asian","l",191
"41468",480002,"09","asian","l",113
"41469",480011,"09","asian","l",400
"41470",480012,"09","asian","l",418
"41471",480101,"09","asian","l",264
"41472",480102,"09","asian","l",262
"41473",480201,"09","asian","l",50
"41474",480202,"09","asian","l",42
"41475",480301,"09","asian","l",1192
"41476",480302,"09","asian","l",377
"41477",480400,"09","asian","l",495
"41478",480500,"09","asian","l",131
"41479",480600,"09","asian","l",285
"41480",480702,"09","asian","l",237
"41481",480703,"09","asian","l",86
"41482",480704,"09","asian","l",283
"41483",480802,"09","asian","l",189
"41484",480803,"09","asian","l",139
"41485",480804,"09","asian","l",570
"41486",480901,"09","asian","l",489
"41487",480902,"09","asian","l",584
"41488",480903,"09","asian","l",306
"41489",481001,"09","asian","l",362
"41490",481002,"09","asian","l",626
"41491",481101,"09","asian","l",332
"41492",481102,"09","asian","l",644
"41493",481103,"09","asian","l",294
"41494",481201,"09","asian","l",266
"41495",481202,"09","asian","l",494
"41496",481300,"09","asian","l",201
"41497",481401,"09","asian","l",803
"41498",481402,"09","asian","l",748
"41499",481500,"09","asian","l",406
"41500",481602,"09","asian","l",999
"41501",481603,"09","asian","l",491
"41502",481604,"09","asian","l",535
"41503",481711,"09","asian","l",744
"41504",481712,"09","asian","l",890
"41505",481713,"09","asian","l",412
"41506",481714,"09","asian","l",604
"41507",481800,"09","asian","l",201
"41508",481901,"09","asian","l",211
"41509",481902,"09","asian","l",192
"41510",482001,"09","asian","l",312
"41511",482002,"09","asian","l",895
"41512",482101,"09","asian","l",492
"41513",482102,"09","asian","l",211
"41514",482201,"09","asian","l",509
"41515",482202,"09","asian","l",599
"41516",482301,"09","asian","l",504
"41517",482303,"09","asian","l",540
"41518",482304,"09","asian","l",265
"41519",482401,"09","asian","l",277
"41520",482402,"09","asian","l",559
"41521",482502,"09","asian","l",268
"41522",482503,"09","asian","l",361
"41523",482521,"09","asian","l",254
"41524",482522,"09","asian","l",217
"41525",482600,"09","asian","l",542
"41526",482701,"09","asian","l",182
"41527",482702,"09","asian","l",141
"41528",482800,"09","asian","l",229
"41529",500100,"09","asian","l",24
"41530",500201,"09","asian","l",10
"41531",500202,"09","asian","l",30
"41532",500300,"09","asian","l",29
"41533",500401,"09","asian","l",35
"41534",500402,"09","asian","l",23
"41535",500500,"09","asian","l",33
"41536",500600,"09","asian","l",15
"41537",500700,"09","asian","l",18
"41538",500800,"09","asian","l",18
"41539",500900,"09","asian","l",10
"41540",501000,"09","asian","l",24
"41541",501200,"09","asian","l",23
"41542",501300,"09","asian","l",6
"41543",501400,"09","asian","l",18
"41544",501503,"09","asian","l",40
"41545",501504,"09","asian","l",98
"41546",501600,"09","asian","l",73
"41547",501700,"09","asian","l",3
"41548",501801,"09","asian","l",23
"41549",501802,"09","asian","l",23
"41550",501900,"09","asian","l",34
"41551",502001,"09","asian","l",5
"41552",502002,"09","asian","l",26
"41553",502100,"09","asian","l",38
"41554",502200,"09","asian","l",16
"41555",502301,"09","asian","l",7
"41556",502302,"09","asian","l",14
"41557",502401,"09","asian","l",16
